smiles,mmp
O=N(=O)c1ccccc1N(=O)=O,1.0
Cc1ccccc1N=Nc2ccc(N=Nc3c(O)ccc4ccccc34)c(C)c2,0.0
CCCCCCCC\C=C/CCCCCCCCOCCO,1.0
CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](O)[C@@H](O)[C@H](O[C@@H]1SC)[C@H](NC(=O)[C@@H]2C[C@@H](CCC)CN2C)[C@H](C)Cl,0.0
CCCCCC(C)OC(=O)COc1ccc(Cl)c2cccnc12,0.0
NC(=O)n1c(O)c(C(=O)c2cccs2)c3cc(Cl)ccc13,1.0
CCCCCCCCCl,0.0
Oc1c(Br)cc(Br)cc1C(=O)Nc2ccc(Br)cc2,1.0
COc1ccc(C(=O)c2ccc(C)cc2)c(O)c1,0.0
CCS(=O)(=O)CCSP(=O)(OC)OC,0.0
Clc1ccc(Cl)c(Cl)c1,0.0
CCCCC1CCC(O)CC1,0.0
CC(CN(C)C)CN1c2ccccc2S(=O)(=O)c3ccccc13,0.0
CNC(=S)NC,0.0
COC(=O)c1ccccc1C(=O)OC,0.0
CC(C)C1=C(C)N(C)N(C1=O)c2ccccc2,0.0
CC(CNC(=O)c1cccnc1)NC(=O)c2cccnc2,0.0
CC1(C)CC(N)CC(C)(CN)C1,0.0
COc1ccc(cc1OC2CCCC2)C3CNC(=O)C3,0.0
N[C@@H](COC(=O)C=[N+]=[N-])C(=O)O,0.0
COc1c2OC(=CC(=O)c2c(OC)c3ccoc13)C,0.0
CCCCOC(=O)COC(=O)c1ccccc1C(=O)OCCCC,0.0
NC(=O)Nc1ccc(Cl)cc1,0.0
CN(C)C(=O)C(Cl)C(=O)C,0.0
CCCCOCCCC,0.0
COc1ccc2c(cccc2c1C(F)(F)F)C(=S)N(C)CC(=O)O,0.0
O=C1C(=C1c2ccccc2)c3ccccc3,1.0
CSC(C)(C)\C=N/O,0.0
C[C@H](CCO)CCCC(=C)C,0.0
OS(=O)(=O)c1ccc(cc1)N2N=C(CC2=O)C(=O)[O-],0.0
C[C@H](NCCc1ccc(O)cc1)[C@H](O)c2ccc(O)cc2,0.0
COC(=O)C(C)N(C(=O)c1occc1)c2c(C)cccc2C,0.0
C(Oc1ccccc1C2CC2)C3=NCCN3,0.0
Cc1cc2c(cc1C(=C)c3ccc(cc3)C(=O)O)C(C)(C)CCC2(C)C,1.0
CC=Cc1ccc2OCOc2c1,0.0
[O-]Cl,0.0
CC(=CCC\C(=C\CC\C(=C\CO)\C)\C)C,0.0
CSCC[C@H](NC(=O)[C@H](Cc1ccc(OS(=O)(=O)O)cc1)NC(=O)[C@@H](N)CC(=O)O)C(=O)NCC(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc4ccccc4)C(=O)N,0.0
COC(OC)C=C(C)CCC=C(C)C,0.0
CC(=O)N[C@H]([C@@H](O)CC(=O)C(=O)O)[C@@H](O)[C@H](O)[C@H](O)CO,0.0
Clc1cc2NC(=O)Cc2cc1CCN3CCN(CC3)c4nsc5ccccc45,0.0
ON=C1CCCCC1,0.0
COC(=O)[C@]12CCC(C)(C)C[C@H]1[C@H]3C(=O)C=C4[C@@](C)(CC[C@H]5C(C)(C)C(=O)C(=C[C@]45C)C#N)[C@]3(C)CC2,1.0
Cc1c(C)c2OC(C)(COc3ccc(CC4SC(=O)NC4=O)cc3)CCc2c(C)c1O,1.0
NC1=NC(=O)c2c(CCc3ccc(cc3)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])c[nH]c2N1,0.0
[O-]S(=O)(=O)c1cccc2ccccc12,0.0
C\C=C\C=C\C(=O)O,0.0
CC(C(=O)O)c1ccc(cc1)N2Cc3ccccc3C2=O,0.0
CCCCC1CCCCC(=O)O1,0.0
Oc1ccc(O)c(c1)S(=O)(=O)[O-],0.0
CCCCCCCCCCCCCCO,0.0
C1CCC(CC1)N=C=NC2CCCCC2,1.0
CCC(=O)OCCOc1ccccc1,0.0
Fc1ccc(cc1)C(=O)CCCN2CCN3CCCC3C2,0.0
CCC[C@@H](C)C1(CC=C)C(=O)NC(=O)NC1=O,0.0
Nc1cc(Cl)cc(Cl)c1,0.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,0.0
CC(C)(C)NC(=O)C=C,0.0
CCCCCCCCCCCCCCCCCC(=O)OCC(CC)CCCC,0.0
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@](C)(O)C[C@@H](C)[C@@H]4N[C@@H](COCCOC)O[C@@H]([C@H]4C)[C@]1(C)O,0.0
CC(C)[C@@]12CC[C@@](C)(O1)[C@H](C2)OCc3ccccc3C,0.0
CCCCCOC(=O)CCCCC,0.0
CCCCCCCCCCOc1cc2c(O)c(cnc2cc1OCC)C(=O)OCC,0.0
N[C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O,0.0
NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O,0.0
NC(=N)NC(=N)N1CCOCC1,0.0
CC(C)CC(=O)O,0.0
Cc1ccc(cc1N)C(=O)N,0.0
Nc1cccc2ccccc12,0.0
CCCOC(=O)c1ccc(N)cc1,0.0
COc1ccc(COC=O)cc1,0.0
CC1C(C)(C)C2=C(C(=O)CCC2)C1(C)C,0.0
NP(=O)(N)NC(=O)c1ccc(F)cc1,0.0
Nc1ccc(cc1)C(=O)O,0.0
CCN(CC)c1ccccc1,0.0
CC(=CC(=O)C=C(C)C)C,0.0
OC(=O)c1cccc(n1)C(=O)O,0.0
CC(C)(c1cc(Br)c(OCCO)c(Br)c1)c2cc(Br)c(OCCO)c(Br)c2,1.0
CCCCCCOC(=O)C(C)CC,0.0
CCCCCC(C)O,0.0
O=S1(=O)CCCC1,0.0
S=C=Nc1ccccc1,1.0
CCC(O)OCCCOC,0.0
CC(OC(=O)C)OC(=O)C,0.0
CC(=O)c1cc(cc2c1CCC2(C)C)C(C)(C)C,1.0
CN[C@H]1[C@H](O)[C@@H](O)[C@H](CO)O[C@H]1O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](NC(=N)N)[C@@H](O)[C@@H]3NC(=N)N)O[C@@H](C)[C@]2(O)C=O,0.0
CC(Cc1ccc(O)cc1)NCC(O)c2cc(O)cc(O)c2,0.0
CN(C)C,0.0
OCCCC1CCCCC1,0.0
CC(N)COc1c(C)cccc1C,0.0
CCCCCCCCCCCCc1ccccc1O,1.0
CCOC(=N)CC(=O)OCC,0.0
CCN1C=C(C(=O)O)C(=O)c2cc(F)c(cc12)N3CCNCC3,0.0
COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,0.0
COc1cc(ccc1N=C=O)c2ccc(N=C=O)c(OC)c2,0.0
CN1C(=NC(=O)C(C)(C2=CCCCC2)C1=O)O,0.0
O=C1c2ccccc2C(=O)c3ccccc13,1.0
COc1ccc(cc1OC)[C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2,0.0
CCCCCCCCCCCCCCCCCC(=O)OCC(C)O,0.0
COCCOCCOCCO,0.0
CC(=CCCC(=O)C)C,0.0
CC(C)C[C@@H](N)C(=O)O,0.0
CC1=NN(C(=O)C1)c2ccc(cc2)C(=O)O,0.0
CC(=O)CN(CC(=O)C)N=O,0.0
Cc1cc(C)c(O)c(C)c1,0.0
CCCCCCOC(=O)C=C,0.0
c1ccc(nc1)c2ccccn2,0.0
N#CC1(CCCCC1)N=NC2(CCCCC2)C#N,0.0
CC(C)(Cl)Cl,0.0
CN[C@@H]1[C@@H](O)[C@@H](O[C@H]2[C@H](N)C[C@H](N)[C@@H](O[C@H]3OC(=CC[C@H]3N)CN)[C@H]2O)OC[C@@]1(C)O,0.0
COc1ccc(CC=C)cc1,0.0
Oc1ccc2C(=O)c3ccccc3C(=O)c2c1,1.0
[O-]c1ccc(cc1)N(=O)=O,1.0
Nc1ncc(s1)N(=O)=O,1.0
OC(c1ccc(Cl)cc1)(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,1.0
Oc1ccc(Cl)cc1C2CCCC2,1.0
CC(=O)OCC(=O)[C@@]1(O)[C@@H](C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)OC(=O)C,0.0
Cc1cn(NC(=O)c2cnc(nc2C)c3ccccn3)c4ccc(F)cc14,0.0
CN(C)C(C)(C)CO,0.0
COc1ccc2c(c1)c3CCN=C4N(C)CCn2c34,0.0
CC1=NN(C(=O)C1)c2ccccc2,1.0
CN(C)C1=C(C)N(C)N(C1=O)c2ccccc2,0.0
OC(=O)CNCC(=O)O,0.0
Nc1ccc(N)c(Cl)c1,1.0
CCC(=O)O[C@@H]1CC(=O)O[C@H](C)CC=CC=C[C@H](O)[C@H](C)C[C@H](CC=O)[C@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC)[C@H](C)O3)[C@@H]([C@H]2O)N(C)C)[C@H]1OC,0.0
Oc1ccc(cc1)N(=O)=O,1.0
COc1cc(CC(C)C)cc(OC)c1OC,0.0
NC(Cc1c[nH]c2ccccc12)C(=O)O,0.0
CCCCCCC#N,0.0
C[C@]12CC[C@H]3C(=CCc4cc(O)ccc34)[C@@H]1CCC2=O,1.0
OC(=O)C(Cc1cc(I)c(O)c(I)c1)c2ccccc2,0.0
C[C@@]12[C@H]3C[C@H](C=C3)[C@@H]1C(=O)OC2=O,0.0
O=C1CCCCCCCCCCCCCCO1,0.0
Oc1ccc2OCOc2c1,0.0
NC1=NC(=S)NN1,0.0
O=C1C(C(=O)c2ccccc12)c3ccc4ccccc4n3,1.0
CCCCCCOC(=O)c1ccc(O)cc1,1.0
CC(=O)NC(Cc1ccccc1)C(=O)O,0.0
Nc1c(cc(c2ccccc12)S(=O)(=O)[O-])N=Nc3ccc(cc3)c4ccc(cc4)N=Nc5cc(c6ccccc6c5N)S(=O)(=O)[O-],0.0
C1CCNCC1,0.0
COc1c(c(C)c(cc1C(C)(C)C)N(=O)=O)N(=O)=O,1.0
CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,0.0
COC(=O)CCCC(=O)OC,0.0
Oc1ccccc1S(=O)(=O)O,0.0
Cn1cc(C2=C(C(=O)NC2=O)c3cn(C4CCN(Cc5ccccn5)CC4)c6ccccc36)c7ccccc17,0.0
Cc1c(cccc1N=C=O)N=C=O,0.0
CC(CCc1ccc2OCOc2c1)NN,0.0
CCCCSCCCC,0.0
OC(=O)C1=CC(=O)c2ccccc2O1,0.0
CN(C)CCc1ccc(O)cc1,0.0
O=C1C(C(=O)c2ccccc12)c3ccccc3,0.0
Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,0.0
CN1CC(c2ccccc2)c3cccc(N)c3C1,0.0
CC(=C)C(=O)OCCOP(=O)(O)O,0.0
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c5occc5)C(=O)CCl,1.0
O=C1NC(=S)NC=C1,0.0
O=C(OCCCCCCOC(=O)c1ccccc1)c2ccccc2,0.0
CCNCC(O)c1cccc(O)c1,0.0
OC(=O)CCc1oc(c2ccccc2)c(n1)c3ccccc3,0.0
Nc1nc(N)c2nc(CC(CC#C)c3ccc(cc3)C(=O)N[C@@H](CCC(=O)O)C(=O)O)cnc2n1,0.0
CC(N)Cc1ccc(O)cc1,0.0
C1CCCNCC1,0.0
ON(Cc1ccccc1)Cc2ccccc2,0.0
CC(C)c1ccc(NC(=O)N(C)C)cc1,0.0
[O-]S(=O)(=O)CCCS(=O)(=O)[O-],0.0
CC(C)(C)NCC(O)CSc1nc(cs1)c2ccc(s2)C(=O)N,1.0
CCCNCCC,0.0
NC1=Nc2c(ncn2COCCO)C(=O)N1,0.0
Cc1cc(Cl)ccc1O,1.0
CC(=O)C(=O)C,0.0
COc1ccc(O)cc1,0.0
CCCCOCCOC(=O)c1ccccc1C(=O)OCCOCCCC,0.0
CN(C)[C@H]1[C@@H]2[C@@H](O)[C@@H]3C(=C)c4cccc(O)c4C(=O)C3=C(O)[C@]2(O)C(=O)C(=C1O)C(=O)N,0.0
CCC(CC)(CC(=O)Nc1cccc(\C=C\c2nc(cs2)C3CCC3)c1)C(=O)O,1.0
NC(=O)c1cn(Cc2c(F)cccc2F)nn1,0.0
OC(=O)CCCc1ccc(cc1)N(CCCl)CCCl,0.0
CCC1(C(=O)NC(=O)N(C)C1=O)c2ccccc2,0.0
COC(=O)\C=C\C=C(/C)\C=C\C=C(/C)\C=C/C=C(\C)/C=C\C=C(\C)/C=C\C(=O)O,0.0
CCCCCCC(O)CO,0.0
CC(C)n1c(\C=C\[C@@H](O)C[C@@H](O)CC(=O)O)c(c2ccc(F)cc2)c3ccccc13,0.0
CCCCCCCCCCCCCCCCCCCl,0.0
CNC(=S)[S-],0.0
CC1(C)CCC[C@@]2(C)[C@@H]3CC[C@@H]([C@H]13)C2=C,0.0
OC(=O)CP(=O)(O)O,0.0
CC(C)c1ccc(cc1)S(=O)(=O)[O-],0.0
C[n+]1ccccc1\C=N\O,0.0
CCOC(=O)Nc1cccc(OC(=O)Nc2ccccc2)c1,1.0
Cc1cccc(O)c1C,0.0
OC1CCCC1,0.0
CC(=O)Nc1ccc(cc1)S(=O)(=O)N,0.0
CCCCC(CC)COCCC#N,0.0
OC(=O)COc1ccc(Cl)cc1Cl,0.0
CS(=O)(=O)c1ccc(cc1)[C@@H](O)[C@@H](COC(=O)CN)NC(=O)C(Cl)Cl,0.0
CCCOCCC,0.0
ClCCOCCOCCCl,0.0
C[C@@]12CCC[C@H]1[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC2,0.0
CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)[C@]2(O)C(=O)C(=C1O)C(=O)N)C(=O)c4c(O)ccc(Cl)c4[C@@]3(C)O,0.0
O=C1CN(\N=C\c2oc(cc2)c3ccc(cc3)N(=O)=O)C(=O)[N-]1,1.0
COC(=O)N(C(=O)N1CO[C@]2(Cc3cc(Cl)ccc3C2=N1)C(=O)OC)c4ccc(OC(F)(F)F)cc4,1.0
CCNc1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c3ccc(cc3)N(CC)CC)c4ccccc14,1.0
CN\C(=N/C#N)\NCCSCc1[nH]cnc1C,0.0
c1ccc2ncccc2c1,0.0
Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]56[C@@H](Oc1c25)C(=C)CC[C@@]36O,0.0
Clc1ccc2CCc3ccccc3N(CCCN4CCC5(CC4)N6CCCCC6NC5=O)c2c1,0.0
CN(C)CCOC(C)(c1ccccc1)c2ccccn2,0.0
CCCCCC(CC)OC(=O)CCCOc1ccc(Cl)cc1Cl,0.0
Oc1ccc(Cl)c(Cl)c1Cl,1.0
NCc1ccccc1,0.0
CCOC(=O)C(Cl)C(=O)C,0.0
CCNc1nc(NC(C)(C)C)nc(SC)n1,1.0
CN1CC(O)C2=C\C(=N\NC(=O)N)\C(=O)C=C12,0.0
Cc1ccc(c(N)c1)N(=O)=O,0.0
O[C@@H]1CCCN2C[C@@H](O)[C@@H](O)[C@@H]12,0.0
Nc1nc(Cl)cc(Cl)n1,0.0
O=C1NC(=O)c2cc(ccc12)N(=O)=O,0.0
OC(=O)Cc1cccc2ccccc12,0.0
ClC(=O)c1c(Cl)c(Cl)c(C(=O)Cl)c(Cl)c1Cl,0.0
CCNC(=S)NCC,0.0
NCCC[C@H](N)C(=O)O,0.0
CC(C)(O)C(=O)Nc1ccc(c(c1)C(F)(F)F)N(=O)=O,1.0
N(\C=C\C=C\C=N\c1ccccc1)c2ccccc2,0.0
CN(C1CCCCC1)C2CCCCC2,0.0
CCOC(=O)C(O)(c1ccc(Cl)cc1)c2ccc(Cl)cc2,1.0
CC(Cl)(Cl)N(=O)=O,0.0
CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@]3(C)[C@@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6)C(=C([C@@H](O)C3=O)C5(C)C)C,1.0
CC(Br)C(=O)O,0.0
C[C@@H]1CCC(=C(C)C)C(=O)C1,0.0
ClCCN(N=O)C(=O)NC1CCCCC1,0.0
BrCC(Br)C1CCC(Br)C(Br)C1,1.0
O=C1CCC(=O)O1,0.0
CC(C)CCCCCCCOC(=O)C=C,0.0
CN1CCN(CC1)c2cc3N(C)c4ccccc4Oc3nn2,0.0
OCC(Br)CBr,0.0
CCCC(=O)C,0.0
Nc1ccc(cc1)S(=O)(=O)[N-]c2ncccn2,0.0
Clc1ccccc1N(=O)=O,0.0
COC1=C(OC)C(=O)C(=C(C)C1=O)C\C=C(/C)\CC\C=C(/C)\CC\C=C(/C)\CC\C=C(/C)\CC\C=C(/C)\CC\C=C(/C)\CC\C=C(/C)\CC\C=C(/C)\CC\C=C(/C)\CCC=C(C)C,0.0
C1OCOCO1,0.0
CN1C(C(=O)Nc2ccccn2)C(=O)c3sc(Cl)cc3S1(=O)=O,1.0
OC(=O)c1ccc(Cl)cc1,0.0
CN(CCCl)CCCl,0.0
NC1=NC(=O)N(C=C1F)[C@@H]2CS[C@H](CO)O2,0.0
CCn1cc[n+](C)c1,0.0
CC(C)CCCC(C)CCCC(C)CCCC(C)(O)C=C,0.0
CCOCCOCCOCCO,0.0
OCCOC(=O)C=C,0.0
CCN(CC)C(=O)c1ccc(cc1)[C@@H](N2C[C@@H](C)N(CC=C)C[C@@H]2C)c3cccc(OC)c3,0.0
OCCN(C(=O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,0.0
CCCCCCCCCCCCCCCCCC#N,0.0
CCCC(C)C1(CC)C(=O)NC(=NC1=O)[S-],0.0
C(c1occc1)n2cccc2,0.0
Cc1ncc(CNC(=O)N(CCCl)N=O)c(N)n1,0.0
CCN1C=C(C(=O)O)C(=O)c2cc(F)c(nc12)N3CCNCC3,0.0
Oc1ccc(O)c2c(O)cccc12,0.0
CC(C)[C@@H](C)\C=C\[C@@H](C)[C@H]1CC[C@H]2\C(=C\C=C\3/C[C@@H](O)CC[C@@H]3C)\CCC[C@]12C,1.0
CCOP(=O)(OCC)N=C1SCCS1,0.0
COC(=O)c1ccc(cc1)C(=O)OC,0.0
Oc1ccc(cc1)C2(OC(=O)c3ccccc23)c4ccc(O)cc4,1.0
O=C1N(SC2CCCCC2)C(=O)c3ccccc13,1.0
OC(c1ccc(Cl)cc1)(c2ccc(Cl)cc2)c3cccnc3,1.0
CC(C)Cc1ccc(cc1)[C@@H](C)C(=O)NS(=O)(=O)C,0.0
CC(=O)c1ccc(O)cc1,0.0
CCN1C=C(C(=O)O)C(=O)c2cnc(nc12)N3CCCC3,0.0
CC[N+](CC)(CC)CCOc1ccc(\C=C\c2ccccc2)cc1,0.0
O=N(=O)c1cccc(c1)N(=O)=O,0.0
CO\N=C(\C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)OCOC(=O)C(C)(C)C)C)/c3csc(N)n3,0.0
CCCC1CCC(=O)CC1,0.0
CCOP(=O)(OCC)OP(=O)(OCC)OCC,0.0
OC(=O)c1c2ccccc2cc3ccccc13,0.0
O=Cc1ccccc1C=O,1.0
CCCCCCCCCC(CC)c1ccc(cc1)S(=O)(=O)O,0.0
CCCCC1C(=O)NC(=O)N(C2CCCCC2)C1=O,0.0
C\C(=C\1/C(=O)OC(=CC1=O)C)\[O-],0.0
CCCCC\C=C/C=C/C(=O)OCC,1.0
CCN(N=O)C(=O)N,0.0
CC(C)CCCCCCCCCCCCCCC(=O)O,0.0
Cc1cc(cc(c1O)N(=O)=O)N(=O)=O,1.0
CN1CCC2Nc3ccc(C)cc3C2C1,0.0
[O-]C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0
FC(Cl)(Cl)C(F)(Cl)Cl,0.0
CC(C)N(CC[C@H](c1ccccc1)c2cc(C)ccc2O)C(C)C,1.0
C(N1CCCCC1)N2CCCCC2,0.0
ClC(Cl)(Cl)c1ccccc1,0.0
OC(=O)C1C(C(=O)O)C2(Cl)C(=C(Cl)C1(Cl)C2(Cl)Cl)Cl,0.0
CCOC(=O)O[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C)C(=O)OCCl,0.0
CNC(C)CCC=C(C)C,0.0
CN(C)CC[C@@H](c1ccc(Cl)cc1)c2ccccn2,0.0
CCCOC(=O)NCCCN(C)C,0.0
CC[C@]12CC(=C)[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,0.0
OC[C@H]1O[C@@H]2O[C@H]3[C@H](O)[C@@H](O)[C@H](O[C@@H]3CO)O[C@H]4[C@H](O)[C@@H](O)[C@H](O[C@@H]4CO)O[C@H]5[C@H](O)[C@@H](O)[C@H](O[C@@H]5CO)O[C@H]6[C@H](O)[C@@H](O)[C@H](O[C@@H]6CO)O[C@H]7[C@H](O)[C@@H](O)[C@H](O[C@@H]7CO)O[C@H]8[C@H](O)[C@@H](O)[C@H](O[C@@H]8CO)O[C@H]9[C@H](O)[C@@H](O)[C@H](O[C@@H]9CO)O[C@H]1[C@H](O)[C@H]2O,0.0
COc1cc(C)cc(O)c1,0.0
C\C=C/1\C(=O)C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0.0
CCCCCCCCCCCC(=O)OC[C@@H](O)C1OC[C@H](O)[C@H]1O,0.0
CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)[O-],0.0
C[N+]1(CCF)[C@H]2CC[C@@H]1CC(C2)OC(=O)C(O)(c3ccccc3)c4ccccc4,0.0
OCCNc1ccc(cc1OCCO)N(=O)=O,0.0
CCC(O)C(C)(C)C,0.0
CNc1ccc(cc1)N(=O)=O,0.0
N[C@@H]([C@@H](O)c1ccc(O)c(O)c1)C(=O)O,1.0
OC(=O)CCOC(=O)C=C,0.0
C\C(=C/C=C/C=C(\C)/C=C/C=C(\C)/C(=O)O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)\C=C\C=C(/C)\C(=O)O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O,0.0
CCCCOC(=O)C,0.0
CC(=O)O[C@H]1[C@H](C[C@H]2[C@@H]3CC[C@H]4C[C@H](O)[C@H](C[C@]4(C)[C@H]3CC[C@]12C)N5CCOCC5)[N+]6(CC=C)CCCC6,0.0
CCOC(=O)CC(=O)C,0.0
COC(=O)C(C)O,0.0
COc1cc(ccc1[n+]2nc(nn2c3ccc(cc3)N(=O)=O)c4ccccc4)c5ccc(c(OC)c5)[n+]6nc(nn6c7ccc(cc7)N(=O)=O)c8ccccc8,0.0
CN1CCC=C1NC(=O)Nc2c(C)cccc2C,0.0
CC(C)c1ccc(CO)cc1,0.0
CC(=C)C(=O)OCCO,0.0
C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2O,1.0
Oc1ccc(Cl)cc1Cc2cc(Cl)ccc2O,1.0
Oc1ccc(cc1)c2ccc(O)cc2,1.0
C[C@H]1CN(C[C@@H](C)N1)c2c(F)c(F)c3C(=O)C(=CN(C4CC4)c3c2F)C(=O)O,0.0
CC1(C)S[C@@H]2[C@H](N)C(=O)N2[C@H]1C(=O)O,0.0
CC(O)C(=O)C,0.0
O=CC1CCC=CC1,0.0
NC1CCN(C1)c2nc3N(C=C(C(=O)O)C(=O)c3cc2F)c4ccc(F)cc4F,0.0
CS(=O)(=O)OCC(O)C(O)COS(=O)(=O)C,0.0
CC(=O)OCCc1ccccc1,0.0
OCS(=O)[O-],0.0
COc1ccccc1OC,0.0
CCOP(=S)(OCC)Oc1ccc(cc1)S(=O)C,0.0
CCCCCCCCCCCCCCCCCC(=O)O,0.0
[O-]S(=O)(=O)c1ccccc1C=O,0.0
Cc1cn[nH]c1,0.0
O=NN1CCOCC1,0.0
C[C@@H](N)C(=O)O,0.0
CC1(C)N(Cl)C(=O)N(Cl)C1=O,0.0
Oc1ccc(cc1S(=O)(=O)[O-])C2(OC(=O)c3c(Br)c(Br)c(Br)c(Br)c23)c4ccc(O)c(c4)S(=O)(=O)[O-],0.0
O=C1NC(=O)C(N1)(c2ccccc2)c3ccccc3,0.0
Oc1ccccc1C(=O)Oc2ccccc2,0.0
CC(C)[C@H]1CC[C@H](C)C[C@@H]1O,0.0
C[N+](C)(C)CC(O)CC(=O)[O-],0.0
CC(C)CCOC(=O)c1ccc(cc1)N(C)C,0.0
CN1C(c2ccc(Cl)cc2)S(=O)(=O)CCC1=O,0.0
CC(C)(CC(=O)O)C(=O)O,0.0
OC(=O)c1cccc(c1)N(=O)=O,0.0
CCCCCC=O,0.0
CC[N+]1(CC)CCC(=C(c2ccccc2)c3ccccc3)C1C,0.0
O=N(=O)c1cccc2ccccc12,1.0
[O-]S(=O)(=O)CC=C,0.0
CC(C)(C)c1cc(Cc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)cc(c1O)C(C)(C)C,0.0
CCN(C(=O)C)c1cccc(c1)c2ccnc3c(cnn23)C#N,0.0
CCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCC,0.0
C=CC(=O)N1CCOCC1,0.0
CC1CC=C(C)C(\C=C\C(=O)C)C1(C)C,0.0
Cc1onc(c1)C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)NN3CCCCCC3,0.0
CNCC(=O)c1ccc(O)c(O)c1,0.0
Nc1ccc(cc1)S(=O)(=O)c2ccc(N)cc2,0.0
CC1=CC[C@@H]2C[C@H]1C2(C)C,0.0
NNc1nc(cs1)c2ccc(N)cc2,1.0
CC(C)CC=O,0.0
NCCCN1CCOCC1,0.0
CCCCOC(=O)COc1ccc(Cl)cc1Cl,0.0
O=C(OCC1CO1)C2CCCCC2C(=O)OCC3CO3,0.0
CNC1(CCCCC1=O)c2ccccc2Cl,0.0
CCC[N+](CCC)(CCC)CCC,0.0
CCCCCCCCCCOC(=O)C(=C)C,0.0
Nc1nnc[nH]1,0.0
CCC(=O)N(C1CCN(CC(O)c2ccccc2)CC1)c3ccccc3,0.0
CC(=O)c1ccc[nH]1,0.0
CC(=O)NCCCCCC(=O)O,0.0
CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,0.0
C[C@]12CC[C@H]3[C@@H](CCC4=C3CCC(=O)C4)[C@@H]1CC[C@@]2(O)C#C,0.0
CN1CCN(CC1)c2c(F)cc3C(=O)C(=CN(CCF)c3c2F)C(=O)O,0.0
