smiles,logp
CN(C)C(=O)Oc1ccc(cc1)C(=O)C,1.27
CCN(CC)S(=O)(=O)N(CC)C1CN(C)C2Cc3c[nH]c4cccc(C2=C1)c34,3.09
Clc1cc(Cl)c2oc(cc(=O)c2c1)c3ccccc3,4.76
Cc1ccccc1Cc2c[nH]cn2,2.31
CCOC(=O)Nc1cccc(OC(=O)Nc2ccccc2)c1,3.39
CC(=Cc1ccccc1)C(=O)O,2.58
CC(C)(C)C(=O)OCn1ncc2c(=O)[nH]cnc12,1.07
Cc1cccc(O)c1C,2.48
COCc1cc(=O)c(O)co1,-0.47
COc1cc(C)c2CCC(NC3OCC(O)C(O)C3O)c4cc(=O)c(SC)ccc4-c2c1OC,1.4
CC(=O)Nc1ccc(cc1)S(=O)(=O)N,-0.21
CCCOc1cncc(C)n1,2.29
OC(=O)COc1ccc(Cl)cc1Cl,2.81
Nc1nc(N)nc(n1)C(Cl)(Cl)Cl,1.24
BrC1CCN(CC1Br)N=O,1.23
O=C1NC(=O)C=C1,-0.29
CCCOCCC,2.03
C1OCC=C1,0.47
OCC1OC(C(O)C1O)n2cnc3c(Nc4ccccc4)ncnc23,1.28
Clc1ccc2NC(=O)CN=C(c3ccccc3Br)c2c1,3.17
CCOc1ccc(NC(=O)NNC(=O)C)cc1,0.55
CC(C)(C)C(=O)OCn1cc2c(=O)n(COC(=O)C(C)(C)C)cnc2n1,2.34
CN(C)CCCN1c2ccccc2S(=O)c3ccc(Cl)cc13,2.32
Cc1cccc(O)c1N(=O)=O,2.29
CCCC(=O)Oc1ccccc1C(=O)O,2.2
NC(=O)Cn1nnc2ccccc12,-0.1
CC(=O)OCOC(=O)c1ccccc1OC(=O)C,1.42
CCCCC(NC(=O)C)C(=O)NC1CC(=O)NCCCCC(NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(CCCNC(=N)N)NC(=O)C(Cc4ccccc4)NC(=O)C(Cc5cnc[nH]5)NC1=O)C(=O)N,1.1
CC(CCC(=O)N)n1nnc2ccccc12,1.15
CC12CC(O)C3C(CCC4=CC(=O)CCC34C)C2CCC1(O)C(=O)COC(=O)CCC(=O)N,1.43
O=N(=O)c1cccc(c1)C2NCCS2,1.59
CN(C)c1ccc(cc1)S(=O)(=O)c2ccc(N)cc2,2.04
C1CCC(CC1)n2nnc3ccccc23,3.11
CS(=O)(=O)c1cccs1,0.38
CC(C)CC(NC(=O)C(NC(=O)C(CC(C)C)NC(=O)C(N)C(C)C)C(C)C)C(=O)O,-1.23
C1c2ccccc2-c3ccc4ccccc4c13,5.68
c1ccc2ncccc2c1,2.03
S=C1CCCCCCCN1,1.44
CCC(=O)OC1(C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C)C(=O)CCl,3.3
CNP(=O)(OC)Oc1ccc(Cl)cc1,1.85
COC(=O)CNC(=O)c1ccc(cc1)N(=O)=O,0.98
CCCCCc1ccc(O)cc1,4.06
CC(=O)OC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,3.4
CCCCCc1cc(O)c2C3CC(=CCC3C(C)(C)Oc2c1)C,7.41
Cc1ccc2n(=O)ccc(N(=O)=O)c2c1,1.43
CCCN(CCC)CCC,2.79
Oc1cc(O)c2CC(OC(=O)c3ccc(O)c(O)c3)C(Oc2c1)c4ccc(O)c(O)c4,2.45
Cn1c(=O)sc2ccccc12,1.98
CP(C)c1ccccc1,2.57
CC1NCCc2c1[nH]c3ccccc23,2.06
CNC(=O)N(C)C(=O)Nc1cc(ccc1F)c2ccccc2,3.78
NCc1ccccc1,1.09
O=C1CC(=O)N(O1)c2ccccc2,0.54
CCNc1nc(NC(C)(C)C)nc(SC)n1,3.38
Ic1ccc(NC(=O)CN2CCCCC2)cc1,3.9
Cc1cc2OCOc2cc1Cc3cnc(N)nc3N,1.89
NS(=O)(=O)c1ccc(C#N)cc1,0.23
Brc1ccc2ncccc2c1,2.83
CCN(CC)c1ccc(NC(=O)N(C)OC)cc1,2.33
FC(F)(F)C(=O)C=Cc1ccc(C#N)cc1,2.42
c1cnn(c1)c2ccccc2,2.2
Oc1coccc1=O,-0.92
COc1ccc2c(=O)c(C)c(oc2c1)C(C)C,3.39
CCCOc1cc(N)ccc1C(=O)O,1.53
CCCN1CCOC2C1CCc3c(O)cccc23,2.52
CSCCC(=O)N(C)c1ccc(cc1)S(=O)(=O)N(C)C,0.99
CCCC,2.89
CN(C)CCCN1c2ccccc2CCc3ccc(Cl)cc13,5.46
CCCC(C(=O)N)n1nc2ccccc2n1,1.75
CCNC(=S)NCC,0.57
NC(=O)Nc1cccc(Br)c1,2.08
CCOC(=O)CCCCC(=O)OCC,1.8
Cc1ncc(CO)c(C=NNC(=O)c2cccs2)c1O,2.11
Oc1ccc(c(O)c1)c2oc3cc(O)cc(O)c3c(=O)c2O,1.54
CON(C)C(=O)Nc1ccc(cc1)C(C)C,2.95
CC(C)SC(C)C,2.84
NC(=O)Oc1ccccc1,1.08
ClC(Cl)C1=Nc2cc(Cl)ccc2S(=O)(=O)N1,1.81
CN(C1CCCCC1)C2CCCCC2,3.71
CC(C)C(Nc1ccccc1)C(=O)OCc2ccccc2,4.41
Clc1cc(c(Cl)c(Cl)c1Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,9.14
COc1cccc(NC(=O)OCCN2CCOCC2)c1,2.04
S=c1[nH]c(ns1)c2ccccc2,1.95
CC(Br)C(=O)O,0.92
CCOP(=O)(Oc1ccc(cc1)N(=O)=O)C(C)(C)C,2.4
OC(=O)Cc1ccccc1Nc2c(F)cccc2F,3.57
ClCCN(N=O)C(=O)NC1CCCCC1,2.83
CCCCCCCOc1ccccc1NC(=O)OC2CCCCC2CN(C)C,6.3
CCCNC(=O)c1ccc[nH]1,1.25
CC(C)n1ccc(=O)c(O)c1C,0.05
CNC(=O)Nc1ccc(Cl)c(Cl)c1,2.94
NC(=O)COC(=O)c1ccccc1,0.69
Clc1ncnc2ccsc12,1.79
CCCC(=O)C,0.91
Nc1nc(N)nc(n1)c2ccc(Cl)cc2Br,2.09
FC(F)(F)c1ccc(cc1)C(=O)Nc2ccc3nn(nc3c2)C4CCCC4,4.95
c1coc(c1)c2nc3ccccc3[nH]2,2.67
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c2cccc(I)c2,3.72
Cc1cccc(c1)C(=O)N(NC(=O)c2ccccc2)C(C)(C)C,2.79
CC(=O)OCn1ncc2c(=O)[nH]cnc12,-0.35
CC=NN(C(=O)c1ccccc1)c2ccccc2,2.76
Clc1c(Cl)c(Cl)c(c(Cl)c1Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,8.27
Clc1ccccc1N(=O)=O,2.52
C1OCOCO1,-0.43
CNS(=O)(=O)c1nnc(NC(=O)C)s1,0.49
OC(=O)c1ccc(Cl)cc1,2.65
C=CCNC(=O)NCC=C,0.64
Cc1ccc(cc1)N2CCN(CC3CN=C(N)O3)CC2,1.23
NC1=CC(=O)c2ccccc2C1=O,1.77
CC1(C)N=C(N)N=C(N)N1c2ccccc2,0.28
Nc1nc(N)c2ncn(C3CC(N=[N+]=[N-])C(CO)O3)c2n1,0.0
CSC(=NOC(=O)N(C)SN(C)C(=O)OC1CCCCC1)C,3.6
OCCOC(=O)C=C,-0.21
OC(=O)COc1cccc(c1)S(F)(F)(F)(F)F,2.78
CC(C)(C)C(COc1ccc(F)cc1)OC(=O)n2ccnc2,3.68
Cc1ccc2C(=O)C=CC(=O)c2c1,2.1
OCCN(C(=O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,-2.98
O=N(=O)c1cccc(c1)c2cnc(SCCc3c[nH]cn3)[nH]2,2.43
COC(=O)c1ccc(nc1S(=O)(=O)NC(=O)Nc2nc(OC)cc(OC)n2)C(F)(F)F,1.4
OCC(O)C1OC2OC(OC2C1O)C(Cl)(Cl)Cl,1.02
CC(C)NC(=NC#N)NS(=O)(=O)c1cnccc1Nc2cccc(C)c2,1.86
OC(=O)C1=C(CSc2nncs2)CSC3C(NC(=O)Cn4cnnn4)C(=O)N31,-0.67
Cc1ncc(CNC(=O)N(CCCl)N=O)c(N)n1,0.39
Clc1cc(Cl)c(c(Cl)c1)c2ccc(Cl)c(Cl)c2Cl,6.97
CCCCC1OC(=O)c2cc(Cl)ccc12,3.53
OC(=O)Cc1ccc(cc1)C(F)(F)F,2.45
OC(=O)CNC(=O)Nc1ccccc1,0.77
CCc1cccc2cc(oc12)C(O)CNC(C)(C)C,3.5
CC(=O)NC(CCCN(Cc1ccccc1)C(=O)N(CCCl)N=O)C(=O)NCc2ccccc2,1.92
CC(=O)OCCCS(=O)(=O)c1ccc(s1)S(=O)(=O)N,0.17
Nc1ccc(cc1)S(=O)(=O)c2cccc(N)c2,1.03
COc1cccc(OC2OC(CO)C(O)C(O)C2O)c1,-0.52
Cn1c(=O)[nH]c(=O)c2[nH]c(=O)[nH]c12,-1.08
CCOC(=O)c1cnc2c(C)cccn2c1=O,1.16
COC1=C(C)C(=O)c2c(C1=O)c(COC(=O)N)c3C(CCn32)OC(=O)C,1.54
Cc1cn(C2CC(N=[N+]=[N-])C(COC(=O)CNC(=O)C3(CC4CC5CC(C4)C3)C5)O2)c(=O)[nH]c1=O,2.1
COc1cc(Cc2cnc(N)nc2N)ccc1SC,1.92
COC(=O)c1ccc(cc1)C(=O)OC,2.25
O=N(=O)c1ccc(cc1)N2CCCCC2,3.26
c1cnc2ccc3ncccc3c2c1,2.05
CCCNC(=O)c1cccnc1,0.66
Cc1c(N)non1=O,-0.17
Nc1nc(N)nc(n1)c2cccc(c2)N(=O)=O,1.57
OCC(O)C(O)C(O)C(O)CO,-2.65
CCOCCCl,0.98
CC(C)C1(CC=C(C)C)C(=O)NC(=O)NC1=O,2.23
CC1=Nc2cc(N(=O)=O)c(Cl)cc2S(=O)(=O)N1,1.42
CC(=O)c1ccc(O)cc1,1.45
Clc1c(Br)cccc1N=C2NCCN2,1.82
Oc1ccc(cc1)C(=O)OCc2ccccc2,3.56
CC(=O)Oc1ccccc1C(F)(F)F,2.59
CC(=O)Nc1ccc(Br)c(C)c1,2.8
CC1(CC2CC3(C)C1)CC(N)(C2)C3,3.28
N=C(NC#N)Nc1ccccc1,1.05
OC(=O)C1c2ccccc2-c3ccccc13,3.07
O=N(=O)c1cccc(c1)N(=O)=O,1.49
Cn1nc2ccc(NC(=O)c3ccc(Cl)cc3)cc2n1,3.13
Cn1cnc2n(C)c(=O)[nH]c(=O)c12,-0.72
OC(=O)c1c2ccccc2cc3ccccc13,3.85
CC(Nc1ncnc2[nH]cnc12)c3ccccc3,2.58
CC(=O)Nc1ccc(F)cc1,1.47
Oc1ccc(Cn2cc[nH]c2=S)cc1F,1.12
CC(C)OC(=O)C(=C1SCCS1=O)C(=O)OC(C)C,1.6
CCCC(CO)n1cnc2c(N)ncnc12,0.66
FC(F)(F)C(=O)C=Cc1ccccc1,3.01
O=C1N(C(=O)c2ccccc12)c3ccccc3,2.4
Cc1c(non1=O)C(=O)N,0.03
OCCn1nc2ccccc2n1,0.92
CCOC(=O)C(=Cc1ccccc1N(=O)=O)C(=O)OCC,2.54
Nc1nc(N)c2ncn(C3CC(F)C(CO)O3)c2n1,0.05
COc1ccc(cc1)C2Cc3cc(Cl)ccc3N(CCN(C)C)C(=O)C2OC(=O)C,4.2
CC(C(=O)O)(c1ccccc1)c2ccccc2,2.96
NC(=O)NS(=O)(=O)Cc1ccccc1,0.24
CCN(N=O)C(=O)N,0.23
CCN(CC)CCNc1ccc(C)c(Cl)c1,4.14
CNC(=O)N(C)C(=O)Nc1cc(ccc1F)S(=O)(=O)C(C)C,1.87
Cc1cccc2ncc(c3ccccc3)c(=O)n12,2.59
CC(=O)c1cccc(OCC(=O)O)c1,0.98
Cc1n[nH]c(C(=O)Nc2ccc(C)cc2)c1N(=O)=O,2.34
OCc1cc(Br)cc(Br)c1O,2.72
CN(C(=O)C)c1ccc(O)cc1,0.61
OC(=O)CNC(=O)c1ccccc1O,0.95
CN(C)C(=O)Nc1ccc(C)c(Cl)c1,2.41
NC(=O)C(c1ccccc1)c2ccccn2,0.83
CC1CN(CC(C)N1N=O)N=O,0.08
CCC(C)C(N)C(=O)N1CCCC1C(=O)O,-1.79
N#Cc1cnccn1,-0.01
NC(=O)c1c(F)cccc1Cl,0.49
CN(Cc1ccc(C#N)cc1)N=Nc2ccc(cc2)C(=O)O,3.6
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)c(F)c12,-1.13
CC(=O)NC1=CC(=O)c2ccccc2C1=O,1.29
OCC(F)(F)Cn1ccnc1N(=O)=O,0.04
O=N(=O)Cc1ccccc1,1.75
OCCCn1nnc2ccccc12,0.91
CCCOC(=O)NCCCN(C)C,1.12
Nc1nnc(Cc2ccccc2)o1,0.95
COC(=O)CSc1ccc(cc1N(=O)=O)N(=O)=O,2.05
Cc1cccc2c1ccc3ccccc32,5.08
CCOC(=O)NNc1ccccc1,1.22
CCOC(=O)C(=Cc1cccc(F)c1)C(=O)OCC,3.19
Cc1cccc(OCC2CN=C(N)O2)c1C,2.25
N#Cc1ccncn1,-0.08
Ic1ncn(CC(=O)NCc2cccn(=O)c2)c1N(=O)=O,-1.4
CNC1CC2CC1c3ccccc23,2.32
Brc1ccc(cc1)C(=O)NP(=O)(N2CC2)N3CC3,1.63
CC(C)N(C(=O)C)c1nc(=O)n(C(C)C)c(=O)[nH]1,0.45
Cn1c(N)nc2ccc(Cl)cc12,2.01
CC(=O)OCC1OC(C(OC(=O)C)C(OC(=O)C)C1OC(=O)C)n2ccnc2N(=O)=O,0.52
CC(=O)Nc1ccn(C2OC(COC(=O)C)C(OC(=O)C)C2OC(=O)C)c(=O)n1,-0.16
CNc1ccc(cc1)N(=O)=O,2.04
C1C2CC3CC1CC(C2)(C3)c4ccccc4,5.55
CNCc1ccc(C)cc1,1.96
CC(C)(C)c1cccc(OC2OC(CO)C(O)C(O)C2O)c1,1.01
CCCCOC(=O)C,1.78
Oc1cc(O)c2C(=O)CC(Oc2c1)c3ccccc3,3.02
CCOC(=O)CC(=O)C,0.24
O=N(=O)C=Cc1ccc(o1)N(=O)=O,1.3
Fc1ccc(cc1)N2C(=O)C(=C(Cl)C2=O)Cl,2.3
CCCNC1CC2CC1c3ccccc23,3.13
Clc1cc(Cl)cc(c1)c2c(Cl)cc(Cl)c(Cl)c2Cl,7.1
COc1ccccc1N2CCN(CCNC(=O)c3cccnc3)CC2,1.2
Fc1cn(C2CCCO2)c(=O)[nH]c1=O,-0.27
CC(=O)NC(CCCNC(=O)NCC=C)C(=O)NCc1ccccc1,0.68
CC(=O)Nc1cc(Cl)cc(Cl)c1,3.17
CCCCCCCCOc1ccc(NC(=O)OCCN2CCOCC2)cc1,5.2
COc1cc(Cc2cnc(N)nc2N)ccc1OCc3ccccc3,2.66
c1ccc2nc(ccc2c1)c3ccc4ccccc4n3,4.31
COC1CC(OC2CCC3(C)C(CCC4C3CC(O)C5(C)C(CCC45O)C6=CC(=O)OC6)C2)OC(C)C1OC7CC(OC)C(OC8CC(O)C(O)C(C)O8)C(C)O7,2.14
CC1(C)N=C(N)N=C(N)N1c2ccc(F)cc2,0.37
Cc1cccc2COP(=O)(OCC3OC(C=C3)n4cc(C)c(=O)[nH]c4=O)Oc12,0.71
COC(=O)c1cccc(C)c1,2.77
CC(C)N1CCOC(C1)c2ccccc2,2.3
CNC(=O)Oc1cc(cc(c1)C(C)C)C(C)C,3.79
CC(=C)C(=O)OCCO,0.47
CC(C)NCC(O)CN1C(=O)COc2ccccc12,1.45
CC(=O)c1c2ccccc2cc3ccccc13,3.6
Clc1ccc2c(c1)oc3c(Cl)c(Cl)cc(Cl)c23,6.23
Nc1ccc(cc1)S(=O)(=O)Nc2ncccc2Br,1.24
O=n1cnn(=O)c2ccccc12,-0.8
C1c2ccccc2-c3cc4ccccc4cc13,5.77
COc1ccccc1C(=O)NC(=O)Nc2ccc(Cl)cc2,4.35
COc1ccccc1N2CCN(CCCOc3ccc(F)cc3)CC2,4.1
Oc1ccc(cc1)c2ccc(O)cc2,2.7
Oc1cc(Br)cc(C=O)c1,2.5
Cc1ccc2OCC(NC(=O)CN3CCCCC3)c2c1,2.78
OC(=O)c1cccc2ccccc12,3.1
CCCNP(=O)(OC)Oc1cc(Cl)c(Cl)cc1Cl,3.7
COC(=O)c1cncc(n1)N(C)C,0.9
COP(=O)(OC)Oc1ccccc1,1.22
c1ccc2c(c1)[nH]c3ccccc32,3.48
CNC(=O)NC(=O)C,-0.7
Nc1ccc(OC(=O)CNC(=O)c2ccccc2)cc1,1.01
Cc1cccc(Cl)c1C(=O)N,0.89
CN(C)C(=O)COC(=O)c1cc(c(Cl)cc1NCc2ccco2)S(=O)(=O)N,1.18
CC(C)(C)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)c3ccccc3,4.06
CC1CCCN(C1)N=O,0.99
O=S1(=O)NC(=Nc2ccccc21)C3CC4CC3C=C4,2.06
CCCCOc1ccc(cc1)N(=O)=O,3.5
CCOC(=O)NC,0.34
Cc1cc(=O)[nH]c(=O)[nH]1,-0.77
COc1nc(C)cc(n1)n2[nH]c(C)cc2=O,1.03
CC(C)c1cc(OS(=O)(=O)C2(CCC3CC2=O)C3(C)C)c(C)cc1OCCN(C)C,4.37
CC(=O)OCCc1ccccc1,2.3
COc1ccccc1OC,1.6
CC(O)C(C)(C)C,1.47
CCOP(=S)(OCC)Oc1ccc(cc1)S(=O)C,2.23
c1ccc2c(c1)ccc3nc4c(ccc5ccccc54)cc32,5.73
CCCCCCCCn1nnc(Oc2ccc(NC(=O)N(C)C)cc2)n1,4.4
CCOC(=O)C1=C(C)NC(=C(C1c2ccccc2)C(=O)OC)C,3.74
CC1CC2OC(=O)C(=C)C2C(OC(=O)CCCC(=O)OC3C4C(CC(C)C5C=CC(=O)C53C)OC(=O)C4=C)C6(C)C1C=CC6=O,1.37
O=NN1CCOCC1,-0.44
COCc1ccccc1NC(=O)OCCN2CCCCC2,2.2
CCCc1nnc(SC)n(N)c1=O,0.93
CCOC(=O)C1=C(C)OC(=Cc2ccc(OC)cc2)C1=O,2.96
O=C1NC(=O)C(N1)(c2ccccc2)c3ccccc3,2.26
NS(=O)(=O)c1cc2c(NC(NS2(=O)=O)C(F)(F)F)cc1Cl,0.08
FC(F)(F)S(=O)(=O)NCc1ccccc1,2.91
CCC(C)NC(=O)C=C(Cl)c1ccc(Cl)cc1,3.61
CN(C)C=Nc1ccn(C2CC(O)C(CO)O2)c(=O)n1,-1.54
Oc1cccc(C=O)c1,1.38
Cc1[nH]c2ccccc2c1Cc3n[nH]c(=S)n3c4ccccc4,2.55
CC(C)(CC(=O)O)C(=O)O,0.12
OC(=O)c1cccc(c1)N(=O)=O,1.83
OC(C1CCN(CCCC(=O)c2ccccc2)CC1)(c3ccccc3)c4ccccc4,4.42
OC(=O)c1cccs1,1.57
CCCCCC=O,1.78
CN(C)CC=Cc1ccccc1,2.61
COc1ccccc1NC(=O)OCCN2CCOCC2,1.66
Clc1cccc(Br)c1N=C2NCCN2,1.51
OC(=O)C=Cc1ccc(o1)N(=O)=O,0.68
O=N(=O)c1cccc2ccccc12,3.19
O=N(=O)c1ccc2cn[nH]c2c1,2.06
CCN(CC)CC(=O)NC1CCc2ccccc12,2.74
OCC1CC(F)C(O1)n2cnc3c(F)ncnc23,0.06
Cc1non(=O)c1Sc2ccccc2,2.74
CNC(=O)Oc1ccc(Cl)c(Cl)c1,2.8
NS(=O)(=O)c1cccc2cccnc12,0.42
CC1OC(CC(O)C1O)OC2C(C)OC(CC2O)OC3C(C)OC(CC3O)OC4CCC5(C)C(CCC6C5CCC7(C)C(C(CC67O)OC=O)C8=CC(=O)OC8)C4,2.04
Cn1c(=O)c(=O)n(C)c2ccccc12,0.08
CCCc1ncc(N(=O)=O)n1CCNC(=S)OC,1.94
CCCCOCc1cc(=O)c(O)co1,0.93
NC(=N)NC(=O)Nc1ccc(Cl)cc1,1.78
CCOC(=O)C(=Cc1ccc(OC)cc1OC)C(=O)C,2.41
COc1cccc(Cl)c1Cl,3.24
CC(C)c1cccc(OCC(=O)O)c1,2.59
CN(C)c1cc(Cc2cnc(N)nc2N)cc(c1)N(C)C,1.6
CC(C)Nc1nc(O)nc(NC(C)C)n1,3.13
OC(=O)c1cc(=O)c2cc3CCCCc3cc2o1,3.4
CC1(C)CC(CC(C)(C)[N]1=O)NC(=O)NP(=O)(N2CC2)N3CC3,-0.43
OCC(NC(=O)CI)C(O)c1ccc(cc1)N(=O)=O,1.03
Nc1ccc(cc1)S(=O)(=O)c2ccc(N)cc2,0.97
CCCC(=NOCC)C1=C(O)CC(CC(C)SCC)CC1=O,4.38
COc1ccc(cc1)C(c2ccc(OC)cc2)C(F)(F)F,4.76
O=C1OC(C2CCCCC2)c3ccccc13,3.34
Nc1c(Cl)cc(Cl)cc1Cl,3.69
CNC1(CCCCC1=O)c2ccccc2Cl,2.18
OC(=O)Cc1cccc(Br)c1,2.37
COCC(C)n1ccc(=O)c(O)c1C,-0.26
CCn1cc(C)c(=O)[nH]c1=O,-0.15
COc1ccc(cc1)C2Cc3c(cccc3N(CCN(C)C)C(=O)C2Cc4ccccc4)C(F)(F)F,7.2
CC(=O)OC1CC2(O)C3CCC4CC(O)CCC4(C)C3CCC2(C)C1C5=CC(=O)OC5,1.93
Oc1ccc(cc1O)c2cc(=O)c3c(O)cccc3o2,3.31
COCC(O)Cn1cc(Br)nc1N(=O)=O,0.47
Nc1nc(N)nc(n1)c2c(Cl)cccc2Cl,1.38
COP(=S)(OC)Oc1ccc(C#N)cc1,2.75
CC(C)c1ccccc1N(=O)=O,3.34
COc1ccc(NC(=O)N(C)C)cc1Cl,1.64
CC(=O)c1ccc[nH]1,0.93
OCCCCCCCCNc1ncnc2[nH]cnc12,2.23
OCC1OC(CC1O)n2ccc(N=CN3CCOCC3)nc2=O,-1.54
ON=Cc1nc(Cc2ccccc2)no1,2.29
Nc1cc(cc(N(=O)=O)c1O)N(=O)=O,0.93
CC(C)CC(N)C(=O)NC(C)C(=O)NC(CC(C)C)C(=O)O,-2.03
ClC(Cl)(Cl)Sc1ccccc1,3.78
CNC(=O)Oc1ccccc1F,1.25
Cc1cncc(C#N)n1,0.44
COc1cc(Cc2cnc(N)nc2N)cc(Cl)c1OC,1.92
O=N(=O)c1ccc(cc1)N(=O)=O,1.47
COCC(O)Cn1c(C)ncc1N(=O)=O,0.04
CC1(C)C2CCC1(C)C(=O)C2=O,1.52
Clc1cc2Oc3cc(Cl)c(Cl)c(Cl)c3Oc2cc1Cl,6.64
O=N(=O)C=Cc1ccoc1,1.41
OC(=O)c1cccc(F)c1F,1.88
CS(=O)(=O)Oc1cccc(NC(=O)Cc2ccccc2)c1,2.32
Clc1ccn(=O)c2ccccc12,1.08
COCCNC(=O)COc1ccc(OCCNCC(O)COc2ccccc2)cc1,1.7
O=N(=O)C=Cc1ccco1,1.56
CCC1=C(N2CC2)C(=O)C(=C(N3CC3)C1=O)C,1.35
Nc1ccc(cc1)S(=O)(=O)Nc2ccc(cc2)N(=O)=O,2.14
CN(C)N=Nc1ccccc1I,3.5
OC1CCCCC1O,0.23
COC(=O)C(C)NP(=O)(OCC1OC(C=C1)n2cc(C)c(=O)[nH]c2=O)Oc3cccc(I)c3,1.78
N#Cc1ccc(C#N)cc1,0.93
COC(=O)C=CCn1ccnc1N(=O)=O,0.32
NS(=O)(=O)c1ccc(Br)cc1,1.36
NC(=S)c1ncccn1,-0.34
CC(=O)OC(C)(C)C1CCC2(C)CCCC(CO)C2C1,3.49
CC1COc2ccccc2N1C(=O)C(Cl)Cl,2.6
Oc1ccc(CNC(=O)c2ccccc2)cc1,1.87
COP(=O)(OC)SCn1nnc2ccccc2c1=O,0.78
CC(=O)NC(CCCCN)C(=O)NC(Cc1ccccc1)C(=O)N,0.12
NC(=O)c1ccc(cc1)C(O)C(CO)NC(=O)C(Cl)Cl,-0.47
CC(=O)C=Cc1cccc(F)c1,2.25
NS(=O)(=O)Cc1ccccc1,0.13
CC(C)(C)c1ccccc1OCC(=O)O,3.33
CCOC(=O)Nc1ccc2nn(nc2c1)C3CCCC3,3.43
CC(=O)c1ccc(cc1)N2C(=NC(=NC2(C)C)N)N,-0.04
CC(C)(C)N(=O)=Cc1ccc(Cl)cc1,2.4
CN(C(=O)C)c1ccc(cc1)N(=O)=O,0.91
NS(=O)(=O)c1ccc(SCCO)s1,0.38
OC1CCCC(O)C1NC(=O)N(CCCl)N=O,0.16
CN(C)C(=O)N(C)C,0.19
CCCc1cccc(CNc2ncnc3[nH]cnc23)c1,3.53
C=O,0.35
NC1CC2CC1c3cc(ccc23)C(F)(F)F,2.85
COc1c(O)c(C)c(C)c(O)c1OC,1.6
COC(=O)C1C(C=C(Cl)Cl)C1(C)C,3.63
CC(C)c1cccc(C(C)C)c1O,3.79
CCC1OC(=O)CC(O)C(C)C(OC2OC(C)CC(C2O)N(C)C)C(CC=O)CC(C)C(=O)C=CC3(C)OC3C1C,2.19
O=N(=O)C=C1NCCN1Cc2cccnc2,-1.02
CCN,-0.13
CNC(=O)N(C)C(=O)Nc1cc(ccc1F)C(=O)OC,2.28
NC(=N)NN=C(c1cccs1)c2ccccc2,1.96
CCCC1C(=O)N2N(C1=O)c3cc(C)ccc3N=C2N(C)C,1.78
CNc1cccc2ccccc12,2.88
O=C(COC(=O)c1ccccc1)N2CCCCCC2,2.3
CC1(C)N=C(N)N=C(N)N1c2cccc(C#N)c2,-0.24
COc1cc(cc(OC)c1OC)S(=O)(=O)CCC(C)C,2.12
NC(COCc1ccccc1)C(=O)O,-0.96
CCOC(=O)CC(C)n1nnc2ccccc12,2.27
CCCCOc1ccc(OCC(OC(=O)n2ccnc2)C(C)(C)C)cc1,4.29
CSC(=NOC(=O)N(C)SN(C)C(=O)c1ccc(C)cc1)C,2.5
NS(=O)(=O)NCCc1ccccc1,0.81
Clc1cnc(Cl)cn1,1.58
CC(C)OC(=O)CSc1ccccc1N(=O)=O,2.76
Fc1ccc(Cl)cc1,2.78
CNC(=O)c1ccco1,0.23
CCCC(C)(C)c1ccc(C2CCCC(O)C2)c(O)c1,4.82
CN1C=CN(CCn2cncc2N(=O)=O)C=C1,-0.2
CCN(CC)C(=O)C1C2CC3C(OC(=O)C13)C2O,0.15
O=C(OC1CC(=O)N1)c2ccccc2,1.37
Clc1ccncn1,0.47
OC(=O)CCCCCON=C(c1cccc(c1)C(F)(F)F)c2ccncn2,3.55
N#CCc1cccs1,1.26
NC(=O)COc1ccc(OCCNCC(O)COc2ccccc2)cc1,1.1
Cc1ccc2nc(C)[nH]c(=O)c2c1Sc3ccncc3,2.17
CCC(C)c1ccc(O)c(c1)N(=O)=O,3.84
CSC(=NOC(=O)N(C)SN(C)C(=O)N(C)C)C,1.2
CC(=O)OC(OC(=O)C)c1ccccc1,1.62
CC(C)(C)C(Br)C(=O)NC(C)(C)c1ccccc1,3.47
CCOC(=O)C(=Cc1ccc(Cl)cc1Cl)C(=O)C,3.67
CC(=O)C=Cc1ccc(F)cc1,2.22
COP(=S)(OC)Oc1cc(C)c(N(=O)=O)c(C)c1,3.89
CCN(CC)Cc1ccc(cc1)C(=O)Nc2ccccc2C,3.31
CC(=O)NC(CCCCNC(=O)NCCCl)C(=O)NCc1ccccc1,0.61
CC(C)CC(N)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)N1CCCC1C(=O)O,-1.18
NC(=O)c1ccc(cc1)c2cnc(SCCc3c[nH]cn3)[nH]2,1.4
Fc1ccc2OCCC3(NC(=O)NC3=O)c2c1,0.73
CCOP(=S)(NC(C)CC)Oc1cc(C)ccc1N(=O)=O,4.62
